ID	Cited Article	normalized_id	s2_paperId	year	publicationVenue	journal	citationCount	_error
6936	https://doi.org/10.3390/info12010041	e210d2b42fa7fd5d7afa3fb63c74e34491a3c629	e210d2b42fa7fd5d7afa3fb63c74e34491a3c629	2021		Inf.	11	
6938	https://doi.org/10.1109/ICNGIS.2016.7854008	c4e81b405f66ad210cf480df5892e795fb1b2380	c4e81b405f66ad210cf480df5892e795fb1b2380	2016		2016 International Conference on Next Generation Intelligent Systems (ICNGIS)	17	
6940	https://www.semanticscholar.org/paper/dbff11fde91f21f1c1ae4b68680fdf4d6e9246c5	dbff11fde91f21f1c1ae4b68680fdf4d6e9246c5	dbff11fde91f21f1c1ae4b68680fdf4d6e9246c5	2021	Fire		8	
6941	https://www.semanticscholar.org/paper/9ee21ec667fc7fc8914b7309bd7af54a708966f0	9ee21ec667fc7fc8914b7309bd7af54a708966f0	9ee21ec667fc7fc8914b7309bd7af54a708966f0	2024			21	
6942	https://www.semanticscholar.org/paper/8ee4a388fa854ff9e79775a4e5937d8d7d18b1a2	8ee4a388fa854ff9e79775a4e5937d8d7d18b1a2	8ee4a388fa854ff9e79775a4e5937d8d7d18b1a2	2021			26	
6943	https://www.semanticscholar.org/paper/7d1caffde7f1f4f769fd85110553cf643e0966a8	7d1caffde7f1f4f769fd85110553cf643e0966a8	7d1caffde7f1f4f769fd85110553cf643e0966a8	2018			4	
6944	https://doi.org/10.5281/ZENODO.4015234	4bedd2ea1cc00659b8646dee551458ff52531686	4bedd2ea1cc00659b8646dee551458ff52531686	2020	Workshop on Spoken Language Technologies for Under-resourced Languages		219	
6945	https://www.semanticscholar.org/paper/bbe715693009f9434e7d75c960ff2d24794f9661	bbe715693009f9434e7d75c960ff2d24794f9661	bbe715693009f9434e7d75c960ff2d24794f9661	2021	Fire	ArXiv	42	
6946	https://www.semanticscholar.org/paper/a6fab5a9f63164b91a6c2ce2f840147daba15ed1	a6fab5a9f63164b91a6c2ce2f840147daba15ed1	a6fab5a9f63164b91a6c2ce2f840147daba15ed1	2021	arXiv.org	ArXiv	9	
6948	https://doi.org/10.18653/v1/2022.findings-acl.145	f17b380a684d369850533c423c83f20a3fc3f3f0	f17b380a684d369850533c423c83f20a3fc3f3f0	2021	Findings		82	
6949	https://doi.org/10.1109/ICIT.2006.48	a7c2daf0752343f55c351a6f6c2785140f62a565	a7c2daf0752343f55c351a6f6c2785140f62a565	2006		9th International Conference on Information Technology (ICIT'06)	9	
6952	https://doi.org/10.1145/1815330.1815357	dac3cf11624be87c025087d8ba2e94e949f70e80	dac3cf11624be87c025087d8ba2e94e949f70e80	2010	International Workshop on Document Analysis Systems		41	
6957	https://www.semanticscholar.org/paper/76394c65ae506fcbfc582d0ed917042f8c7bbe22	76394c65ae506fcbfc582d0ed917042f8c7bbe22	76394c65ae506fcbfc582d0ed917042f8c7bbe22	2018			68	
6958	https://www.semanticscholar.org/paper/423c4d38aa4a04679bf02e0d81f9466cc36ed79d	423c4d38aa4a04679bf02e0d81f9466cc36ed79d	423c4d38aa4a04679bf02e0d81f9466cc36ed79d	2015			2	
6961	https://www.semanticscholar.org/paper/7533d30329cfdbf04ee8ee82bfef792d08015ee5	7533d30329cfdbf04ee8ee82bfef792d08015ee5	7533d30329cfdbf04ee8ee82bfef792d08015ee5	2005			6867	
6962	https://www.semanticscholar.org/paper/8014cb5bfa42231570d889af191ec0af05bdc4ac	8014cb5bfa42231570d889af191ec0af05bdc4ac	8014cb5bfa42231570d889af191ec0af05bdc4ac	2021	Fire		8	
6963	https://doi.org/10.1109/ICASSP.2005.1415245	8992e43a1aa93dd8c11b4da311d837d57e0a7530	8992e43a1aa93dd8c11b4da311d837d57e0a7530	2005		Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.	26	
6965	https://doi.org/10.1109/ASRU.2007.4430155	6eacb7ccbf5e12ff890f19801fb5780041b2f17e	6eacb7ccbf5e12ff890f19801fb5780041b2f17e	2007	Automatic Speech Recognition & Understanding	2007 IEEE Workshop on Automatic Speech Recognition & Understanding (ASRU)	22	
6966	https://doi.org/10.1109/ICASSP39728.2021.9413888	961da83485ab140ff4d927269f37a4f53d0fa1a7	961da83485ab140ff4d927269f37a4f53d0fa1a7	2021	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2021 - 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	7	
6971	https://doi.org/10.3390/SYM11050644	ef15b6697b1f51b876f28e5d3da9eab0520c3e42	ef15b6697b1f51b876f28e5d3da9eab0520c3e42	2019	Symmetry	Symmetry	36	
6973	https://doi.org/10.1109/icassp43922.2022.9746465	66720131fcf5eaf94aab397945065a88ae5db5aa	66720131fcf5eaf94aab397945065a88ae5db5aa	2021	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	150	
6974	https://doi.org/10.21437/Interspeech.2017-950	8a26431833b0ea8659ef1d24bff3ac9e56dcfcd0	8a26431833b0ea8659ef1d24bff3ac9e56dcfcd0	2017	Interspeech		2417	
6976	https://www.semanticscholar.org/paper/8790da56e9ec00dae1750d937f2f1d16d827d839	8790da56e9ec00dae1750d937f2f1d16d827d839	8790da56e9ec00dae1750d937f2f1d16d827d839	2022	arXiv.org	ArXiv	32	
6978	https://www.semanticscholar.org/paper/958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	2020	arXiv.org	ArXiv	51	
6979	https://www.semanticscholar.org/paper/958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	2020	arXiv.org	ArXiv	51	
6980	https://doi.org/10.1037/0012-1649.32.3.492	58b98bde667a5e399c9922c1a91f162dc2f64167	58b98bde667a5e399c9922c1a91f162dc2f64167	1996		Developmental Psychology	469	
6981	https://doi.org/10.1017/S0305000919000011	e97ac332458a1ee63dc790aa620a95fa71b7d72f	e97ac332458a1ee63dc790aa620a95fa71b7d72f	2019	Journal of Child Language	Journal of Child Language	20	
6982	https://doi.org/10.1002/9780470479216.CORPSY0649	a109dbc0ad73a76d556c00d0b5e67f07730661d7	a109dbc0ad73a76d556c00d0b5e67f07730661d7	2010			4228	
6983	https://doi.org/10.21437/Interspeech.2010-553	f35567765649ecf5176aa9e760f0ea1996ff0dee	f35567765649ecf5176aa9e760f0ea1996ff0dee	2010	Interspeech		37	
6984	https://doi.org/10.18653/v1/2020.acl-main.183	71017cc6d270d28d9edcd47550450dc05edd65f4	71017cc6d270d28d9edcd47550450dc05edd65f4	2020	Annual Meeting of the Association for Computational Linguistics		231	
6986	https://doi.org/10.1017/S0305000907008276	1f02ee43fb03d0f9b0ca88ec9b18a6b40ee3b315	1f02ee43fb03d0f9b0ca88ec9b18a6b40ee3b315	2008	Journal of Child Language	Journal of Child Language	131	
6987	https://doi.org/10.1145/3338533.3366579	659bd234ebbd82a5065f8f8594fe7b272de1b47a	659bd234ebbd82a5065f8f8594fe7b272de1b47a	2019	ACM Multimedia Asia	Proceedings of the 1st ACM International Conference on Multimedia in Asia	70	
6988	https://doi.org/10.1109/ICASSP.2019.8682256	c6c6add3fc3101a54b187d24ed4f2658250f84f8	c6c6add3fc3101a54b187d24ed4f2658250f84f8	2019	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	29	
6989	https://doi.org/10.1109/ICSDA.2011.6085992	37debc0541be0fdcde167ba537e37bd6372384ff	37debc0541be0fdcde167ba537e37bd6372384ff	2011		2011 International Conference on Speech Database and Assessments (Oriental COCOSDA)	42	
6991	https://doi.org/10.1075/NI.8.1.05CHA	411a28dbc61dd4990d1326fec82d1db222a25e5e	411a28dbc61dd4990d1326fec82d1db222a25e5e	1998		Narrative Inquiry	35	
6992	https://www.semanticscholar.org/paper/eb99dc19ee71916f886b95801911bf3430094fbe	eb99dc19ee71916f886b95801911bf3430094fbe	eb99dc19ee71916f886b95801911bf3430094fbe	2008		Chinese mental health journal	154	
6993	https://www.semanticscholar.org/paper/eb99dc19ee71916f886b95801911bf3430094fbe	eb99dc19ee71916f886b95801911bf3430094fbe	eb99dc19ee71916f886b95801911bf3430094fbe	2008		Chinese mental health journal	154	
6996	https://www.semanticscholar.org/paper/d115eceab7153d2a1dc6fbf6b99c3bdf1b0cdd46	d115eceab7153d2a1dc6fbf6b99c3bdf1b0cdd46	d115eceab7153d2a1dc6fbf6b99c3bdf1b0cdd46	2016	International Conference on Language Resources and Evaluation		1408	
6997	https://www.semanticscholar.org/paper/5ef942d26f6b3f1b4a8b99452f07aa7499917347	5ef942d26f6b3f1b4a8b99452f07aa7499917347	5ef942d26f6b3f1b4a8b99452f07aa7499917347	2003			5	
6998	https://doi.org/10.1121/1.3056559	e9442bd55fe42b915acd9a4e4e0f13384077392d	e9442bd55fe42b915acd9a4e4e0f13384077392d	2009	Journal of the Acoustical Society of America	The Journal of the Acoustical Society of America	45	
6999	https://doi.org/10.21437/ICSLP.2000-655	8d625055f67620d9fcab9f416212c31068aadc11	8d625055f67620d9fcab9f416212c31068aadc11	2000	Interspeech		44	
7001	https://www.semanticscholar.org/paper/a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	2022	International Conference on Machine Learning		4810	
7004	https://www.semanticscholar.org/paper/0b44fcbeea9415d400c5f5789d6b892b6f98daff	0b44fcbeea9415d400c5f5789d6b892b6f98daff	0b44fcbeea9415d400c5f5789d6b892b6f98daff	1993	International Conference on Computational Logic	Comput. Linguistics	9027	
7006	https://doi.org/10.18653/v1/N18-1108	3d42ddf7c5ce59ae04d1d27085be9f736d1be04b	3d42ddf7c5ce59ae04d1d27085be9f736d1be04b	2018	North American Chapter of the Association for Computational Linguistics		516	
7008	https://www.semanticscholar.org/paper/ee5d4052cab0d3add51ae71b73f803773f0c3f3f	ee5d4052cab0d3add51ae71b73f803773f0c3f3f	ee5d4052cab0d3add51ae71b73f803773f0c3f3f	1998			10	
7009	https://doi.org/10.3758/BF03192738	607ebf0975e5d69e4279d3fd39503f0c79e85c35	607ebf0975e5d69e4279d3fd39503f0c79e85c35	2005	Behavior Research Methods	Behavior Research Methods	449	
7015	https://doi.org/10.21437/Interspeech.2017-950	8a26431833b0ea8659ef1d24bff3ac9e56dcfcd0	8a26431833b0ea8659ef1d24bff3ac9e56dcfcd0	2017	Interspeech		2417	
7016	https://doi.org/10.1515/ling-2015-0037	cb205305bb845e4ab85c29cea49a9e528a34db23	cb205305bb845e4ab85c29cea49a9e528a34db23	2016		Linguistics	16	
7017	https://doi.org/10.1109/FG.2019.8756582	60fa866c24c78b3f022651370cc194f3865560d0	60fa866c24c78b3f022651370cc194f3865560d0	2018	IEEE International Conference on Automatic Face & Gesture Recognition	2019 14th IEEE International Conference on Automatic Face & Gesture Recognition (FG 2019)	162	
7018	https://doi.org/10.18653/v1/P18-1087	48a2661c7fb56cb762fe541304c5785d793e5a0f	48a2661c7fb56cb762fe541304c5785d793e5a0f	2018	Annual Meeting of the Association for Computational Linguistics	ArXiv	433	
7019	https://www.semanticscholar.org/paper/958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	2020	arXiv.org	ArXiv	51	
7020	https://doi.org/10.18653/v1/2022.emnlp-main.796	3664cceee40f91c75d1ee2d2e17a050e846e52bb	3664cceee40f91c75d1ee2d2e17a050e846e52bb	2022	Conference on Empirical Methods in Natural Language Processing		124	
7023	https://doi.org/10.1609/aaai.v33i01.33012954	bac4da4036d2b04150e7c803ab66b859baf6b0c4	bac4da4036d2b04150e7c803ab66b859baf6b0c4	2018	AAAI Conference on Artificial Intelligence	ArXiv	5	
7024	https://www.semanticscholar.org/paper/c19994487f7dce6c8a8af46d77819bfa800312f0	c19994487f7dce6c8a8af46d77819bfa800312f0	c19994487f7dce6c8a8af46d77819bfa800312f0	2019	arXiv.org	ArXiv	7	
7025	https://doi.org/10.21437/interspeech.2020-1094	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	2020	Interspeech	ArXiv	36	
7026	https://doi.org/10.1109/ICSC.2020.00076	a06cdee2d1d724d0dcf08b6497fd13ce8e295eb1	a06cdee2d1d724d0dcf08b6497fd13ce8e295eb1	2020	International Computer Science Conference	2020 IEEE 14th International Conference on Semantic Computing (ICSC)	17	
7027	https://doi.org/10.1016/j.ridd.2014.01.034	be893139946b85b15aac97c27a204d255e57a520	be893139946b85b15aac97c27a204d255e57a520	2014	Research in Developmental Disabilities	Research in developmental disabilities	13	
7028	https://www.semanticscholar.org/paper/a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	a02fbaf22237a1aedacb1320b6007cd70c1fe6ec	2022	International Conference on Machine Learning		4810	
7029	https://doi.org/10.1145/3083187.3083220	1123da519480f59b11133f21c15603cad388af2c	1123da519480f59b11133f21c15603cad388af2c	2017	ACM SIGMM Conference on Multimedia Systems	Proceedings of the 8th ACM on Multimedia Systems Conference	4	
7030	https://doi.org/10.21437/Odyssey.2018-28	fa69335c66805b92049df1cacbebaef79c7b65ed	fa69335c66805b92049df1cacbebaef79c7b65ed	2018	The Speaker and Language Recognition Workshop	ArXiv	333	
7031	https://www.semanticscholar.org/paper/afc1364852b9e8295dc370de4aeeb169b21afd8b	afc1364852b9e8295dc370de4aeeb169b21afd8b	afc1364852b9e8295dc370de4aeeb169b21afd8b	2016	International Conference on Language Resources and Evaluation		7	
7032	https://www.semanticscholar.org/paper/958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	2020	arXiv.org	ArXiv	51	
7033	https://doi.org/10.1109/ICAICA52286.2021.9498200	f9f395076f0d231903e4d165622a43f0bb0dd25e	f9f395076f0d231903e4d165622a43f0bb0dd25e	2021		2021 IEEE International Conference on Artificial Intelligence and Computer Applications (ICAICA)	2	
7034	https://doi.org/10.1044/2016_JSLHR-L-15-0334	421a3073b6dcd6a8b91dd46d15fa5c9636cfdc11	421a3073b6dcd6a8b91dd46d15fa5c9636cfdc11	2017	Journal of Speech, Language and Hearing Research	Journal of speech, language, and hearing research : JSLHR	27	
7035	https://doi.org/10.1109/ICASSP.2014.6853887	a917a31e4e32e81c49096702cfe05c899c313e7a	a917a31e4e32e81c49096702cfe05c899c313e7a	2014	IEEE International Conference on Acoustics, Speech, and Signal Processing	2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	618	
7036	https://doi.org/10.1109/ICASSP.2015.7178812	52b70874c8b23642c9d506b50adc1e06353623d1	52b70874c8b23642c9d506b50adc1e06353623d1	2015	IEEE International Conference on Acoustics, Speech, and Signal Processing	2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	79	
7038	https://www.semanticscholar.org/paper/958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	958b847bf81aa9ea10cf343468b2e8523ad72228	2020	arXiv.org	ArXiv	51	
7040	https://doi.org/10.21437/interspeech.2021-1148	c2cb6f50e97c4bf66be9b4edccd9c35101a89afe	c2cb6f50e97c4bf66be9b4edccd9c35101a89afe	2021	Interspeech		37	
7041	https://www.semanticscholar.org/paper/5058c881ab672a095e9ca43da9a1ce0a2c3dd2fc	5058c881ab672a095e9ca43da9a1ce0a2c3dd2fc	5058c881ab672a095e9ca43da9a1ce0a2c3dd2fc	2022	Workshop on Building and Using Comparable Corpora		1	
7043	https://doi.org/10.1044/1092-4388(07-0129)	DOI:10.1044/1092-4388(07-0129						no_entry
7044	https://doi.org/10.1109/ICASSP.2007.367010	03f5722d5e092b7927c4b4945157b5d646a3ea29	03f5722d5e092b7927c4b4945157b5d646a3ea29	2007	IEEE International Conference on Acoustics, Speech, and Signal Processing	2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07	17	
7045	https://doi.org/10.1007/978-1-4419-7713-7	0b0e2ad61d79a52d19c3b467ed59afb1319d23d5	0b0e2ad61d79a52d19c3b467ed59afb1319d23d5	2011		Handbook of Natural Language Processing and Machine Translation	134	
7049	https://doi.org/10.1007/11939993_73	d2740ebd37a35ecf6f7d713558308eeb28311961	d2740ebd37a35ecf6f7d713558308eeb28311961	2006	International Symposium on Chinese Spoken Language Processing		115	
7051	https://doi.org/10.1007/11939993_73	d2740ebd37a35ecf6f7d713558308eeb28311961	d2740ebd37a35ecf6f7d713558308eeb28311961	2006	International Symposium on Chinese Spoken Language Processing		115	
7053	https://doi.org/10.1007/11939993_73	d2740ebd37a35ecf6f7d713558308eeb28311961	d2740ebd37a35ecf6f7d713558308eeb28311961	2006	International Symposium on Chinese Spoken Language Processing		115	
7056	https://doi.org/10.21437/Interspeech.2013-553	53e225805555cdf172c4fbc60bbeb82f6064faf8	53e225805555cdf172c4fbc60bbeb82f6064faf8	2013	Interspeech		24	
7057	https://www.semanticscholar.org/paper/f21775fa102f50a03b23a2b6f617c167f489414d	f21775fa102f50a03b23a2b6f617c167f489414d	f21775fa102f50a03b23a2b6f617c167f489414d	2021			50	
7061	https://www.semanticscholar.org/paper/623977846069e68ff358bd2474c99cbcf289ebfd	623977846069e68ff358bd2474c99cbcf289ebfd	623977846069e68ff358bd2474c99cbcf289ebfd	2015	arXiv.org	ArXiv	77	
7064	https://www.semanticscholar.org/paper/079904f3b1582f45e9921bdb5e1fc45e2d8b6d4e	079904f3b1582f45e9921bdb5e1fc45e2d8b6d4e	079904f3b1582f45e9921bdb5e1fc45e2d8b6d4e	1996	Pacific Asia Conference on Language, Information and Computation		212	
7069	https://doi.org/10.18653/v1/P19-1534	a33a06ddc762fb855b6954c08d5aca603080b011	a33a06ddc762fb855b6954c08d5aca603080b011	2018	Annual Meeting of the Association for Computational Linguistics		953	
7071	https://doi.org/10.1109/cvpr.2016.90	2c03df8b48bf3fa39054345bafabfeff15bfd11d	2c03df8b48bf3fa39054345bafabfeff15bfd11d	2015	Computer Vision and Pattern Recognition	2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)	203916	
7072	https://doi.org/10.2307/416745	35b3b5e7c6c15c833645b8bb5a3d7fef0d8524dc	35b3b5e7c6c15c833645b8bb5a3d7fef0d8524dc	1992		Child Language Teaching and Therapy	4897	
7073	https://doi.org/10.1109/ODYSSEY.2006.248084	981681c7dd05cd70d7d4e89c69e76858721b4ce9	981681c7dd05cd70d7d4e89c69e76858721b4ce9	2006	The Speaker and Language Recognition Workshop	2006 IEEE Odyssey - The Speaker and Language Recognition Workshop	53	
7074	https://doi.org/10.1080/02687038.2011.589893	fa039d133dfe24d23dcf578724ed2a0f8f27e2c5	fa039d133dfe24d23dcf578724ed2a0f8f27e2c5	2011	Aphasiology	Aphasiology	402	
7075	https://doi.org/10.1109/ICASSP49357.2023.10095271	ffde6575e73c4b4fe6062a9eaf4759f5ef9ee6c7	ffde6575e73c4b4fe6062a9eaf4759f5ef9ee6c7	2022	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	13	
7077	https://doi.org/10.1155/2019/6979830	b1e9340f4b4c9283f81af6af2e74e9309749a3e0	b1e9340f4b4c9283f81af6af2e74e9309749a3e0	2019	Complex	Complex.	12	
7078	https://doi.org/10.21437/Interspeech.2015-647	3a79ac688f2558b2d9693e434f010e041eba0fae	3a79ac688f2558b2d9693e434f010e041eba0fae	2015	Interspeech		1058	
7079	https://www.semanticscholar.org/paper/c830fdb211593c5656331799310692fd858fd278	c830fdb211593c5656331799310692fd858fd278	c830fdb211593c5656331799310692fd858fd278	2004			316	
7080	https://doi.org/10.1177/002383099103400404	369c1dceb16d2ae051b8190e44ad463fda334eaa	369c1dceb16d2ae051b8190e44ad463fda334eaa	1991		Language and Speech	1234	
7081	https://doi.org/10.1109/ICASSP39728.2021.9414423	54f300cb7a3405baef794af86ea4dc0bafe89765	54f300cb7a3405baef794af86ea4dc0bafe89765	2020	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2021 - 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	51	
7082	https://doi.org/10.1007/s10579-015-9303-x	497fb0f8ba0ad95d5faea9a846127250524e2d7d	497fb0f8ba0ad95d5faea9a846127250524e2d7d	2015	Language Resources and Evaluation	Language Resources and Evaluation	24	
7085	https://www.semanticscholar.org/paper/5670403c68ab58038e7b6af9050df4493ffcb667	5670403c68ab58038e7b6af9050df4493ffcb667	5670403c68ab58038e7b6af9050df4493ffcb667	2010			531	
7086	https://doi.org/10.21437/interspeech.2019-1525	5d86886822404c7398edfad18b01b922eabccec2	5d86886822404c7398edfad18b01b922eabccec2	2019	Interspeech		61	
7087	https://doi.org/10.1016/0885-2014(95)90008-X	8108814ccfda1f74af707f3f01508a7835239fbb	8108814ccfda1f74af707f3f01508a7835239fbb	1995		Cognitive Development	427	
7088	https://www.semanticscholar.org/paper/8242123879ad2b7a5b32e72135bdb37a20757996	8242123879ad2b7a5b32e72135bdb37a20757996	8242123879ad2b7a5b32e72135bdb37a20757996	2014	International Conference on Language Resources and Evaluation		5	
7089	https://www.semanticscholar.org/paper/63a71de0dafc90910e37a2b07169ff486d9b5fe5	63a71de0dafc90910e37a2b07169ff486d9b5fe5	63a71de0dafc90910e37a2b07169ff486d9b5fe5	2019	International Conference on Language Resources and Evaluation	ArXiv	1884	
7090	https://doi.org/10.1109/ICASSP.2015.7178964	34038d9424ce602d7ac917a4e582d977725d4393	34038d9424ce602d7ac917a4e582d977725d4393	2015	IEEE International Conference on Acoustics, Speech, and Signal Processing	2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	7005	
7091	https://www.semanticscholar.org/paper/0434b16a363d88e27a1b36fc68e04451cc3725b9	0434b16a363d88e27a1b36fc68e04451cc3725b9	0434b16a363d88e27a1b36fc68e04451cc3725b9	2020	International Conference on Language Resources and Evaluation		21	
7093	https://doi.org/10.21437/ICSLP.2000-810	a4b0dbac7424086c3becdb485865c28aa7a8365b	a4b0dbac7424086c3becdb485865c28aa7a8365b	2000	Interspeech		8	
7094	https://www.semanticscholar.org/paper/353e27ca8fad0fb2085a1e3da539e0a36403d0f6	353e27ca8fad0fb2085a1e3da539e0a36403d0f6	353e27ca8fad0fb2085a1e3da539e0a36403d0f6	2013		Int. J. Comput. Linguistics Chin. Lang. Process.	36	
7095	https://doi.org/10.1007/978-1-4471-5779-3_11	f3f75667e1a895576bc4acf16f94289b1234acb0	f3f75667e1a895576bc4acf16f94289b1234acb0	2015			6	
7098	https://doi.org/10.1109/ICSDA.2017.8384449	5a8bb7b192373d8222a6efd99de4f9042da06f37	5a8bb7b192373d8222a6efd99de4f9042da06f37	2017	Oriental COCOSDA International Conference on Speech Database and Assessments	2017 20th Conference of the Oriental Chapter of the International Coordinating Committee on Speech Databases and Speech I/O Systems and Assessment (O-COCOSDA)	915	
7099	https://doi.org/10.1109/TASL.2009.2026503	f9d36a823a21855cc643bfd0e2752a3eaf0cecd2	f9d36a823a21855cc643bfd0e2752a3eaf0cecd2	2010	IEEE Transactions on Audio, Speech, and Language Processing	IEEE Transactions on Audio, Speech, and Language Processing	275	
7100	https://www.semanticscholar.org/paper/63a71de0dafc90910e37a2b07169ff486d9b5fe5	63a71de0dafc90910e37a2b07169ff486d9b5fe5	63a71de0dafc90910e37a2b07169ff486d9b5fe5	2019	International Conference on Language Resources and Evaluation	ArXiv	1884	
7101	https://www.semanticscholar.org/paper/2c70bd439b0c69a90fc9b01efc902c24a1c3b110	2c70bd439b0c69a90fc9b01efc902c24a1c3b110	2c70bd439b0c69a90fc9b01efc902c24a1c3b110	2020	arXiv.org	ArXiv	6	
7103	https://doi.org/10.21437/interspeech.2020-1094	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	2020	Interspeech	ArXiv	36	
7105	https://doi.org/10.21437/interspeech.2019-1525	5d86886822404c7398edfad18b01b922eabccec2	5d86886822404c7398edfad18b01b922eabccec2	2019	Interspeech		61	
7107	https://doi.org/10.21437/Interspeech.2015-711	66661a68dbf1d98d794fd025113b103683510303	66661a68dbf1d98d794fd025113b103683510303	2015	Interspeech		1170	
7108	https://doi.org/10.21437/interspeech.2020-1094	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	5ca88bbdc16c81f4b54c823ff6ee9ca67635bf4f	2020	Interspeech	ArXiv	36	
7109	https://www.semanticscholar.org/paper/4a52fc064e45b5b3b4df535c9c13ee88b843e3d1	4a52fc064e45b5b3b4df535c9c13ee88b843e3d1	4a52fc064e45b5b3b4df535c9c13ee88b843e3d1	2000			28	
7111	https://doi.org/10.1109/icsda.2016.7918989	87fcdaa321777237bc5b56ce0aa7db922815b52f	87fcdaa321777237bc5b56ce0aa7db922815b52f	2016	Oriental COCOSDA International Conference on Speech Database and Assessments	2016 Conference of The Oriental Chapter of International Committee for Coordination and Standardization of Speech Databases and Assessment Techniques (O-COCOSDA)	18	
7112	https://www.semanticscholar.org/paper/6268daca3037d6cb40f8193b8636aa97efe1287f	6268daca3037d6cb40f8193b8636aa97efe1287f	6268daca3037d6cb40f8193b8636aa97efe1287f	2013			163	
7113	https://doi.org/10.1109/ICASSP49357.2023.10096956	826dad99e9725d46c15083a750f9a36e8d6861d5	826dad99e9725d46c15083a750f9a36e8d6861d5	2022	IEEE International Conference on Acoustics, Speech, and Signal Processing	ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	195	
7114	https://doi.org/10.1609/aaai.v36i10.21350	fe92f3f7ceec008118842d42b578dc25bcba63f9	fe92f3f7ceec008118842d42b578dc25bcba63f9	2021	AAAI Conference on Artificial Intelligence		293	
7117	https://doi.org/10.1109/ICSDA.2009.5278360	80120dfccda3d5f287d3a3e0c96412836b3ef748	80120dfccda3d5f287d3a3e0c96412836b3ef748	2009	Oriental COCOSDA International Conference on Speech Database and Assessments	2009 Oriental COCOSDA International Conference on Speech Database and Assessments	7	
7118	https://doi.org/10.1044/1058-0360(2005/016)	DOI:10.1044/1058-0360(2005/016						no_entry
7120	https://www.semanticscholar.org/paper/7b3e09b3b0ebdc3f390f865a3da4233e6bfb49e8	7b3e09b3b0ebdc3f390f865a3da4233e6bfb49e8	7b3e09b3b0ebdc3f390f865a3da4233e6bfb49e8	2014	International Conference on Computational Linguistics		79	
7121	https://www.semanticscholar.org/paper/2d0fab1d9921bdd00f9290f04c17561cf8292ccb	2d0fab1d9921bdd00f9290f04c17561cf8292ccb	2d0fab1d9921bdd00f9290f04c17561cf8292ccb	2003	Journal of Chinese Language and Computing	J. Chin. Lang. Comput.	81	
7126	https://doi.org/10.21437/Interspeech.2010-563	f28cb37e0f1a225f0d4f27f43ef4e05eee8b321c	f28cb37e0f1a225f0d4f27f43ef4e05eee8b321c	2010	Interspeech		156	
7129	https://doi.org/10.1109/IPCCC50635.2020.9391501	f4c5de471d33d0e893791190d8742bd992a9e1a5	f4c5de471d33d0e893791190d8742bd992a9e1a5	2020	IEEE International Performance, Computing, and Communications Conference	2020 IEEE 39th International Performance Computing and Communications Conference (IPCCC)	31	
